	cellline	drug	response	source
70355	LB831BLC_URINARY_TRACT	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.9464870453528386	GDSC2
70356	ONS76_CENTRAL_NERVOUS_SYSTEM	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.6859802032193025	GDSC2
70357	PANC1005_PANCREAS	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.919144068770495	GDSC2
70358	SF539_CENTRAL_NERVOUS_SYSTEM	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.7594465418048323	GDSC2
70359	SNU387_LIVER	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.9193134228491142	GDSC2
70360	SW1271_LUNG	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.9095078593934176	GDSC2
70361	VMCUB1_URINARY_TRACT	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.7580004308815216	GDSC2
70362	EN_ENDOMETRIUM	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.8052672374755396	GDSC2
70363	GRST_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.6720880045261176	GDSC2
70364	KYAE1_OESOPHAGUS	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.950302431947168	GDSC2
70365	NCIH1581_LUNG	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.8620734557838744	GDSC2
70366	OCUM1_STOMACH	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.7705134933427844	GDSC2
70367	RF48_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.8687998066352791	GDSC2
70368	SAS_UPPER_AERODIGESTIVE_TRACT	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.8395030647930605	GDSC2
70369	SCC4_UPPER_AERODIGESTIVE_TRACT	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.9253897894243812	GDSC2
70370	SLVL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.9090613495888914	GDSC2
70371	SW900_LUNG	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.8877731367897431	GDSC2
70372	LS180_LARGE_INTESTINE	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.8040519773778526	GDSC2
70373	NCIN87_STOMACH	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.8061719305575666	GDSC2
70374	FUOV1_OVARY	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.8319022712964307	GDSC2
70375	EW3_BONE	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.6465621732181727	GDSC2
70376	UACC62_SKIN	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.8891806183363429	GDSC2
70377	A673_BONE	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.7179724831108915	GDSC2
70378	VCAP_PROSTATE	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.9347512187802955	GDSC2
70379	LS123_LARGE_INTESTINE	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.9630718272390592	GDSC2
70380	PSN1_PANCREAS	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.8240219596581331	GDSC2
70381	CAL72_BONE	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.675406338068065	GDSC2
70382	D283MED_CENTRAL_NERVOUS_SYSTEM	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.5307707190021094	GDSC2
70383	HCC1395_BREAST	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.7169447034918515	GDSC2
70384	HO1N1_UPPER_AERODIGESTIVE_TRACT	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.7804143569687235	GDSC2
70385	KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.5655405289528624	GDSC2
70386	MLMA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.8099708202300334	GDSC2
70387	SNU16_STOMACH	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.6503498959482537	GDSC2
70388	PCI30_UPPER_AERODIGESTIVE_TRACT	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.778830965467257	GDSC2
70389	RCM1_LARGE_INTESTINE	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.7841228182267964	GDSC2
70390	SKNAS_AUTONOMIC_GANGLIA	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.7857263905720993	GDSC2
70391	SW1116_LARGE_INTESTINE	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.910219419655714	GDSC2
70392	SW1417_LARGE_INTESTINE	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.8305232773627231	GDSC2
70393	VMRCRCZ_KIDNEY	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.9000562920525749	GDSC2
70394	EFM19_BREAST	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.8967360698390525	GDSC2
70395	ISTMEL1_SKIN	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.7470098667566202	GDSC2
70396	ISTSL2_LUNG	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.8303634528206724	GDSC2
70397	NCIH810_LUNG	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.789545983257078	GDSC2
70398	SW1088_CENTRAL_NERVOUS_SYSTEM	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.8060490244527914	GDSC2
70399	SW837_LARGE_INTESTINE	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.8375459026969527	GDSC2
70400	TCYIK_CERVIX	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.7536869972038351	GDSC2
70401	TE9_OESOPHAGUS	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.8039959108160454	GDSC2
70402	YAPC_PANCREAS	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.9818924622648696	GDSC2
70403	CGTHW1_THYROID	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.908340289562826	GDSC2
70404	EB2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.6984504328903979	GDSC2
70405	NCIH1755_LUNG	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.6586511389335917	GDSC2
70406	RPMI6666_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.8922648506151144	GDSC2
70407	SKGT4_OESOPHAGUS	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.8071400816854974	GDSC2
70408	ST486_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.7871519735077612	GDSC2
70409	SUDHL6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.9670942149674154	GDSC2
70410	WSUNHL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.6572799849388397	GDSC2
70411	YH13_CENTRAL_NERVOUS_SYSTEM	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.7888812293669142	GDSC2
70412	EW24_BONE	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.7681034279225769	GDSC2
70413	CORL88_LUNG	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.9088469382122738	GDSC2
70414	CAPAN2_PANCREAS	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.8851087143317099	GDSC2
70415	SKOV3_OVARY	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.8067766886700305	GDSC2
70416	WM115_SKIN	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.8741463400246102	GDSC2
70417	YT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.8537042464672588	GDSC2
70418	VMRCLCD_LUNG	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.8549531394316805	GDSC2
70419	UMUC3_URINARY_TRACT	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.871994248861599	GDSC2
70420	KNS62_LUNG	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.880767777812271	GDSC2
70421	HCC70_BREAST	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.7369419249351988	GDSC2
70422	CAMA1_BREAST	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.8308488609680481	GDSC2
70423	TGBC1TKB_BILIARY_TRACT	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.8035585680372008	GDSC2
70424	OE33_OESOPHAGUS	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.7064422244825298	GDSC2
70425	NCIH2342_LUNG	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.8840940048038569	GDSC2
70426	KYM1_SOFT_TISSUE	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.5320602828937169	GDSC2
70427	MV411_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.6324198545971192	GDSC2
70428	NCIH1648_LUNG	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.6495403470173663	GDSC2
70429	NCIH211_LUNG	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.7878461470045706	GDSC2
70430	PANC0203_PANCREAS	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.7759402413853529	GDSC2
70431	SKMEL2_SKIN	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.7395899544177821	GDSC2
70432	SKMM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	1.0086683397698015	GDSC2
70433	U698M_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.8568228986315597	GDSC2
70434	NCIH2085_LUNG	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.9310995296318312	GDSC2
70435	SNU449_LIVER	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.9035001450254576	GDSC2
70436	SKMEL1_SKIN	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.96176443141531	GDSC2
70437	HT1376_URINARY_TRACT	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.7603014075827719	GDSC2
70438	MDAMB415_BREAST	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.8356194269425185	GDSC2
70439	NCIH2066_LUNG	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.9223600855681606	GDSC2
70440	SKCO1_LARGE_INTESTINE	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.6932462206866853	GDSC2
70441	SW1463_LARGE_INTESTINE	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.7470070300459668	GDSC2
70442	CORL105_LUNG	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.8755394468993595	GDSC2
70443	EW11_BONE	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.8123343546106241	GDSC2
70444	SW48_LARGE_INTESTINE	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.758961877233756	GDSC2
70445	ZR7530_BREAST	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.9376029528399732	GDSC2
70446	ME180_CERVIX	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.907149935116363	GDSC2
70447	MSTO211H_PLEURA	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	1.203039929933194	GDSC2
70448	NCIH835_LUNG	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.924688751536394	GDSC2
70449	SW872_SOFT_TISSUE	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.8384165854726608	GDSC2
70450	HCC78_LUNG	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.7021780948260601	GDSC2
70451	HUCCT1_BILIARY_TRACT	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.7713064052710122	GDSC2
70452	CASKI_CERVIX	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.7580547677447922	GDSC2
70453	CCK81_LARGE_INTESTINE	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.6643954375957942	GDSC2
70454	CS1_BONE	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.7934995411009534	GDSC2
70455	G292CLONEA141B1_BONE	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.8045674841231414	GDSC2
70456	K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.7715638398235705	GDSC2
70457	KYSE270_OESOPHAGUS	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.8565388421734849	GDSC2
70458	NCIH524_LUNG	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.9404825808774744	GDSC2
70459	U266B1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.988553295258108	GDSC2
70460	CA922_UPPER_AERODIGESTIVE_TRACT	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.7635048553007261	GDSC2
70461	CAL148_BREAST	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.6954620358273162	GDSC2
70462	NB12_AUTONOMIC_GANGLIA	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.8237715134426762	GDSC2
70463	SHP77_LUNG	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.8411511737623214	GDSC2
70464	SKNSH_AUTONOMIC_GANGLIA	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.77821218288779	GDSC2
70465	T84_LARGE_INTESTINE	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.6775702315390405	GDSC2
70466	KYSE70_OESOPHAGUS	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.8871131862149307	GDSC2
70467	HS766T_PANCREAS	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.7835917885325907	GDSC2
70468	SJSA1_BONE	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.8036885744958102	GDSC2
70469	MKN7_STOMACH	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.7839748155203149	GDSC2
70470	KYSE450_OESOPHAGUS	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.8213771964103829	GDSC2
70471	BT549_BREAST	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.750857399061127	GDSC2
70472	MFHINO_SOFT_TISSUE	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.7984020514153439	GDSC2
70473	HSC39_STOMACH	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.6645494895537405	GDSC2
70474	NCIH1703_LUNG	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.7415423075183399	GDSC2
70475	SW1783_CENTRAL_NERVOUS_SYSTEM	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.636902198793406	GDSC2
70476	KGN_OVARY	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.7087029222049089	GDSC2
70477	8305C_THYROID	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.8015391365112642	GDSC2
70478	SKGIIIA_CERVIX	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.8322387121161481	GDSC2
70479	SKNFI_AUTONOMIC_GANGLIA	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.8145207393526507	GDSC2
70480	NCIH64_LUNG	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.7370850172614538	GDSC2
70481	NCIH526_LUNG	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	1.0062232475723036	GDSC2
70482	TGBC11TKB_STOMACH	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.673395505136158	GDSC2
70483	FU97_STOMACH	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.7148807076771554	GDSC2
70484	HS578T_BREAST	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.7184937397088313	GDSC2
70485	MONOMAC6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.7816558342275426	GDSC2
70486	NTERA2CLD1_TESTIS	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.8410566804540435	GDSC2
70487	UACC812_BREAST	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.8897985229544992	GDSC2
70488	NCIH727_LUNG	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.8505326611963412	GDSC2
70489	NCIH2009_LUNG	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.850126065960628	GDSC2
70490	MDAMB175VII_BREAST	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.7889997234377358	GDSC2
70491	NCCIT_TESTIS	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.7733673883552993	GDSC2
70492	NCIH1869_LUNG	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.8588066945276592	GDSC2
70493	NCIH69_LUNG	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.8615735700169054	GDSC2
70494	NCIH847_LUNG	C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4	0.7352853979826176	GDSC2
